event_id,customer_id,event_date,event_type,feature_name
fa001aa4,CUST-0011,2024-07-18,upgrade_viewed,export
53e52170,CUST-0011,2024-07-29,feature_use,dashboard
3af23d62,CUST-0011,2023-11-03,support_ticket,export
9bd4e9d1,CUST-0011,2024-01-12,support_ticket,dashboard
667c21b8,CUST-0011,2024-02-10,login,analytics
b1d7b635,CUST-0011,2024-06-29,feature_use,reporting
85e359a7,CUST-0011,2024-05-04,feature_use,integrations
f51d2b00,CUST-0011,2024-11-15,export,dashboard
2891bdd3,CUST-0011,2024-04-11,support_ticket,integrations
c851004c,CUST-0011,2023-07-06,feature_use,collaboration
fdd8f295,CUST-0011,2023-10-20,export,automation
82b8d3ea,CUST-0011,2023-12-20,upgrade_viewed,integrations
57c28997,CUST-0012,2024-11-01,upgrade_viewed,api_access
3ed6c3c5,CUST-0012,2024-05-12,upgrade_viewed,api_access
5e1c0d39,CUST-0012,2024-11-02,login,api_access
c9b1657a,CUST-0012,2024-07-01,upgrade_viewed,integrations
115a61f8,CUST-0012,2024-12-07,upgrade_viewed,analytics
97147753,CUST-0012,2024-06-14,login,analytics
526102ba,CUST-0012,2024-10-17,upgrade_viewed,automation
b31e51e1,CUST-0012,2024-04-26,support_ticket,dashboard
bb8c4d63,CUST-0012,2024-11-30,export,collaboration
6353130e,CUST-0012,2024-11-28,support_ticket,analytics
49998147,CUST-0012,2024-05-27,upgrade_viewed,automation
ba2e261f,CUST-0012,2024-08-30,export,dashboard
12ecba14,CUST-0012,2024-12-08,feature_use,dashboard
cd566104,CUST-0012,2024-07-06,support_ticket,automation
245b4523,CUST-0012,2024-07-15,login,collaboration
fa32c5eb,CUST-0012,2024-06-14,export,reporting
5f361e02,CUST-0012,2024-12-07,upgrade_viewed,dashboard
aabdc0ff,CUST-0012,2024-10-31,feature_use,collaboration
75143115,CUST-0012,2024-12-27,login,integrations
2fc86ee3,CUST-0012,2024-06-15,feature_use,export
7739cb00,CUST-0012,2024-07-14,login,reporting
65263489,CUST-0012,2024-05-03,support_ticket,collaboration
243da194,CUST-0012,2024-11-18,login,export
1ce81bd1,CUST-0012,2024-11-27,export,integrations
5994cc25,CUST-0012,2024-05-23,support_ticket,integrations
e473f5db,CUST-0012,2024-12-27,export,dashboard
76b2374d,CUST-0012,2024-11-22,export,integrations
2c3b776d,CUST-0012,2024-12-23,login,automation
acf8558f,CUST-0012,2024-11-07,login,automation
81ab5bc9,CUST-0012,2024-09-21,login,reporting
8040391c,CUST-0012,2024-12-31,login,dashboard
852a78a9,CUST-0012,2024-07-31,export,reporting
3c8a9c5a,CUST-0012,2024-11-12,feature_use,dashboard
d255f307,CUST-0012,2024-12-17,support_ticket,dashboard
7370dd76,CUST-0012,2024-07-12,upgrade_viewed,collaboration
eecb70c4,CUST-0012,2024-05-12,login,dashboard
7fbcd987,CUST-0012,2024-09-16,login,analytics
29ef6cb4,CUST-0012,2024-11-29,support_ticket,collaboration
ea67ddc0,CUST-0012,2024-05-20,upgrade_viewed,collaboration
72b28613,CUST-0012,2024-06-24,upgrade_viewed,dashboard
43d56396,CUST-0012,2024-08-20,support_ticket,automation
0f71065b,CUST-0012,2024-11-15,support_ticket,reporting
19f21ca5,CUST-0012,2024-07-21,login,automation
c6045402,CUST-0012,2024-09-05,export,integrations
e4312320,CUST-0012,2024-05-23,login,dashboard
51eceece,CUST-0012,2024-09-25,login,integrations
6b3b947c,CUST-0012,2024-12-13,upgrade_viewed,api_access
6f32d42b,CUST-0012,2024-10-06,upgrade_viewed,analytics
dc9bedc9,CUST-0012,2024-07-25,support_ticket,automation
fe0bae59,CUST-0012,2024-10-28,upgrade_viewed,automation
03326129,CUST-0012,2024-06-12,feature_use,api_access
f682d132,CUST-0012,2024-11-16,login,dashboard
0073e141,CUST-0012,2024-05-28,export,collaboration
b35aa0b1,CUST-0012,2024-09-04,export,analytics
c5813e5c,CUST-0012,2024-09-22,upgrade_viewed,api_access
44c4a499,CUST-0012,2024-06-02,support_ticket,analytics
58f9b977,CUST-0012,2024-09-27,export,analytics
f06e2826,CUST-0012,2024-07-29,login,api_access
4d501a92,CUST-0012,2024-05-10,feature_use,dashboard
c1c16dbe,CUST-0012,2024-08-12,export,integrations
c6ebb5f5,CUST-0012,2024-12-31,feature_use,integrations
f8e9c5ae,CUST-0012,2024-11-13,login,export
fa8a5748,CUST-0013,2024-10-08,support_ticket,automation
612b65e2,CUST-0013,2024-09-04,export,export
b6d96df0,CUST-0013,2024-09-12,export,collaboration
d1cb50fd,CUST-0013,2024-04-18,feature_use,reporting
e6248613,CUST-0013,2024-06-21,login,automation
eeacd7ac,CUST-0013,2024-02-22,login,integrations
1f0e6fa7,CUST-0013,2024-10-21,feature_use,automation
518f25bf,CUST-0013,2024-09-16,feature_use,integrations
d3d8bc3a,CUST-0013,2024-07-05,export,collaboration
294cc972,CUST-0013,2024-02-15,support_ticket,api_access
0d5ec069,CUST-0013,2024-12-28,login,export
6b74e06f,CUST-0014,2023-08-22,export,dashboard
ed741a5b,CUST-0014,2024-12-27,login,api_access
c32b4f51,CUST-0014,2024-03-31,support_ticket,integrations
a01b91f7,CUST-0014,2024-06-10,login,dashboard
b3cfaf82,CUST-0014,2023-12-28,feature_use,analytics
1ccc24f4,CUST-0014,2023-12-03,feature_use,analytics
719f7f22,CUST-0014,2023-12-03,export,integrations
75e8efd7,CUST-0014,2023-12-07,feature_use,dashboard
220b9c85,CUST-0014,2023-12-05,export,reporting
3d341cca,CUST-0014,2023-06-29,feature_use,collaboration
9ddb4d01,CUST-0014,2023-09-29,export,integrations
8583698c,CUST-0014,2024-04-15,support_ticket,integrations
f761e684,CUST-0014,2024-06-20,export,api_access
c6b80c6b,CUST-0014,2024-11-28,upgrade_viewed,collaboration
666088a9,CUST-0014,2023-08-13,login,api_access
92bf666e,CUST-0014,2023-10-19,feature_use,integrations
26ad420c,CUST-0014,2024-12-04,support_ticket,export
5dc65706,CUST-0014,2024-04-28,upgrade_viewed,collaboration
e92a1250,CUST-0014,2024-02-13,login,integrations
e1d1b207,CUST-0014,2024-12-07,export,api_access
23e6ab8b,CUST-0015,2024-09-20,login,analytics
68637c8f,CUST-0015,2024-08-20,upgrade_viewed,automation
990241f7,CUST-0015,2024-09-10,login,automation
ea0f3afd,CUST-0015,2024-08-04,feature_use,collaboration
56985989,CUST-0015,2024-11-26,export,automation
7fe672be,CUST-0015,2024-11-28,support_ticket,api_access
9bbb7eb7,CUST-0015,2024-10-09,export,automation
12e7483d,CUST-0015,2024-11-22,support_ticket,analytics
05fdbb1b,CUST-0015,2024-10-29,upgrade_viewed,dashboard
f5831713,CUST-0015,2024-09-10,feature_use,integrations
1dea68f0,CUST-0015,2024-11-11,feature_use,collaboration
f0b0d74d,CUST-0015,2024-09-12,export,collaboration
4e59224e,CUST-0015,2024-10-23,upgrade_viewed,api_access
9fc21d83,CUST-0015,2024-10-22,export,reporting
1c0fa45f,CUST-0015,2024-08-22,login,analytics
1dc7d66c,CUST-0016,2024-11-07,export,integrations
de994f22,CUST-0016,2024-10-07,support_ticket,export
17d1f8f7,CUST-0016,2024-11-01,support_ticket,automation
f877dfb7,CUST-0016,2024-11-01,support_ticket,export
bd40afc5,CUST-0016,2024-11-05,export,analytics
fa6bc815,CUST-0016,2024-10-29,login,api_access
ff02f620,CUST-0016,2024-11-02,feature_use,analytics
a4eb495e,CUST-0016,2024-10-09,export,reporting
fb518300,CUST-0016,2024-10-23,upgrade_viewed,reporting
d7762041,CUST-0016,2024-10-22,feature_use,reporting
15db9375,CUST-0016,2024-10-12,login,export
50e54d3e,CUST-0016,2024-10-07,upgrade_viewed,integrations
acc17b4b,CUST-0016,2024-10-26,feature_use,export
3ab8376b,CUST-0016,2024-10-21,export,analytics
9ce88e4b,CUST-0016,2024-10-17,upgrade_viewed,api_access
bc06ae28,CUST-0016,2024-11-08,export,dashboard
66ab4865,CUST-0016,2024-10-24,export,export
f96ce6e2,CUST-0016,2024-10-30,support_ticket,dashboard
793ad310,CUST-0016,2024-11-04,upgrade_viewed,api_access
62d947b6,CUST-0017,2024-03-28,feature_use,integrations
67b31d19,CUST-0017,2024-04-18,feature_use,automation
602fda88,CUST-0017,2024-03-17,upgrade_viewed,automation
9af47fce,CUST-0017,2024-04-18,support_ticket,export
b854535d,CUST-0017,2024-04-22,login,export
46dc95c6,CUST-0017,2024-04-26,feature_use,collaboration
ef0fcb81,CUST-0017,2024-04-21,support_ticket,integrations
54f1a7c9,CUST-0017,2024-03-31,support_ticket,dashboard
720cc48f,CUST-0017,2024-03-26,feature_use,api_access
1cb55f39,CUST-0017,2024-03-22,login,automation
ef0218bf,CUST-0017,2024-04-23,export,export
7ffbc2a3,CUST-0017,2024-03-17,support_ticket,collaboration
cafe7361,CUST-0017,2024-04-15,support_ticket,analytics
f79cd1de,CUST-0017,2024-03-23,upgrade_viewed,dashboard
b04183fd,CUST-0017,2024-04-08,login,api_access
9aee64c2,CUST-0017,2024-03-12,export,collaboration
310865f6,CUST-0017,2024-05-04,support_ticket,integrations
e1e6ea7a,CUST-0017,2024-05-02,support_ticket,reporting
e1e0a4f7,CUST-0017,2024-04-06,support_ticket,integrations
c1df13b0,CUST-0017,2024-04-02,login,export
e02eba4f,CUST-0017,2024-04-08,support_ticket,analytics
ac66468c,CUST-0017,2024-03-08,feature_use,reporting
b7c8b361,CUST-0017,2024-04-15,upgrade_viewed,api_access
6cb06608,CUST-0017,2024-03-05,upgrade_viewed,automation
f7c4b275,CUST-0017,2024-03-04,feature_use,integrations
dec4d3a7,CUST-0017,2024-03-07,support_ticket,analytics
37d15f41,CUST-0017,2024-03-16,feature_use,analytics
d6515360,CUST-0017,2024-04-14,upgrade_viewed,reporting
f558c343,CUST-0017,2024-04-01,login,export
496d7e3e,CUST-0017,2024-04-05,login,api_access
2d6a0d71,CUST-0017,2024-03-23,support_ticket,collaboration
fe85f36a,CUST-0017,2024-03-13,login,api_access
254987a9,CUST-0017,2024-04-06,support_ticket,automation
e5a0a763,CUST-0017,2024-04-19,login,collaboration
82b45a79,CUST-0017,2024-05-03,feature_use,api_access
db7d12fd,CUST-0017,2024-04-27,feature_use,analytics
a7fbed64,CUST-0017,2024-03-30,support_ticket,api_access
2e7d6d88,CUST-0017,2024-04-10,upgrade_viewed,analytics
adf6283d,CUST-0017,2024-04-09,feature_use,automation
e2c198d3,CUST-0017,2024-03-20,feature_use,dashboard
8193486a,CUST-0017,2024-03-12,support_ticket,reporting
35e463da,CUST-0017,2024-04-24,support_ticket,integrations
b37b6fb1,CUST-0017,2024-04-05,export,automation
dd1a40c8,CUST-0017,2024-04-01,support_ticket,dashboard
99d4714c,CUST-0017,2024-04-19,login,analytics
edcd3d7d,CUST-0017,2024-04-13,support_ticket,export
f7f4cc34,CUST-0017,2024-04-16,export,collaboration
db87a31d,CUST-0017,2024-04-11,feature_use,collaboration
53c1cb08,CUST-0017,2024-03-18,feature_use,collaboration
91a0d94a,CUST-0017,2024-04-01,support_ticket,api_access
058b4bd0,CUST-0017,2024-04-16,upgrade_viewed,reporting
2d17b511,CUST-0017,2024-03-28,login,integrations
36000cbb,CUST-0017,2024-04-28,feature_use,analytics
44e337e6,CUST-0017,2024-04-28,upgrade_viewed,analytics
613691c9,CUST-0017,2024-04-14,login,integrations
4f69c5a6,CUST-0017,2024-04-30,support_ticket,collaboration
061088bf,CUST-0017,2024-04-20,upgrade_viewed,reporting
612daaef,CUST-0017,2024-03-26,login,reporting
db4353b4,CUST-0017,2024-04-04,export,collaboration
751fea15,CUST-0017,2024-03-31,feature_use,analytics
f3f0cbcb,CUST-0017,2024-03-16,upgrade_viewed,dashboard
388ce4dc,CUST-0017,2024-04-01,login,reporting
b9ea221e,CUST-0017,2024-04-12,support_ticket,collaboration
8ab65da5,CUST-0017,2024-03-24,support_ticket,integrations
fdb321cb,CUST-0017,2024-03-28,login,dashboard
9bfad50b,CUST-0017,2024-03-19,login,api_access
f774f1d5,CUST-0017,2024-03-23,support_ticket,automation
2c3dabc9,CUST-0017,2024-04-01,login,reporting
b5c52724,CUST-0017,2024-04-07,feature_use,automation
6e477af7,CUST-0017,2024-03-11,support_ticket,analytics
1bf6cbf7,CUST-0017,2024-04-25,feature_use,api_access
49f9e529,CUST-0017,2024-04-25,login,reporting
8c13b689,CUST-0017,2024-03-14,export,reporting
505479a3,CUST-0017,2024-04-06,support_ticket,api_access
18b3b1ab,CUST-0017,2024-03-07,login,analytics
2b435d72,CUST-0018,2024-11-12,export,api_access
3b64586b,CUST-0018,2024-07-20,login,integrations
3be1c5f2,CUST-0018,2024-11-13,login,reporting
f8e47c7b,CUST-0018,2024-10-17,export,automation
c5d48b6f,CUST-0018,2024-04-27,upgrade_viewed,dashboard
29edd426,CUST-0018,2024-04-25,support_ticket,integrations
752c506e,CUST-0018,2024-08-06,export,integrations
9256c30f,CUST-0018,2024-07-12,login,dashboard
ca475ce7,CUST-0018,2024-11-02,login,dashboard
604ddedf,CUST-0018,2024-09-20,feature_use,reporting
d52cb9e5,CUST-0018,2024-07-22,login,api_access
3e63315e,CUST-0018,2024-06-25,login,collaboration
5865ea91,CUST-0018,2024-12-19,login,export
984f12a8,CUST-0018,2024-09-13,upgrade_viewed,integrations
779b9267,CUST-0018,2024-07-16,upgrade_viewed,collaboration
c08c2a03,CUST-0018,2024-11-06,login,integrations
1a62e59e,CUST-0018,2024-07-19,login,export
52186bb6,CUST-0018,2024-09-13,feature_use,dashboard
203dd947,CUST-0018,2024-10-23,export,dashboard
b4e4eadb,CUST-0018,2024-10-17,feature_use,automation
cfa8b148,CUST-0018,2024-07-22,login,analytics
05e6c21d,CUST-0018,2024-10-06,login,reporting
5c1b90d1,CUST-0018,2024-07-21,support_ticket,analytics
65722e3b,CUST-0018,2024-12-12,login,api_access
fb8836a7,CUST-0018,2024-08-07,login,export
fc37bc54,CUST-0018,2024-10-16,feature_use,export
0f44fc2a,CUST-0018,2024-06-29,export,automation
07a474f9,CUST-0018,2024-05-05,export,dashboard
bef80b89,CUST-0018,2024-11-16,support_ticket,integrations
9896595a,CUST-0019,2023-02-06,feature_use,dashboard
0a8ebd79,CUST-0019,2024-10-16,login,analytics
96de2f5c,CUST-0019,2023-09-23,support_ticket,integrations
eba41268,CUST-0019,2024-10-19,login,dashboard
142166ca,CUST-0019,2023-06-13,export,automation
492d0ab9,CUST-0019,2023-11-23,feature_use,api_access
16c2c9c8,CUST-0019,2024-02-12,feature_use,dashboard
b28b13e7,CUST-0019,2023-09-24,upgrade_viewed,automation
161d33ff,CUST-0019,2023-12-26,feature_use,analytics
1c0630ae,CUST-0019,2023-12-15,login,collaboration
8409c25e,CUST-0019,2024-11-17,export,dashboard
5022d072,CUST-0019,2023-09-15,export,export
b3499674,CUST-0019,2023-09-29,feature_use,dashboard
9d25dcba,CUST-0019,2024-12-04,feature_use,integrations
52714e4b,CUST-0019,2024-10-07,support_ticket,export
a965eeaf,CUST-0019,2023-07-30,support_ticket,dashboard
f73cbf71,CUST-0019,2023-03-31,support_ticket,reporting
1d13da47,CUST-0019,2023-08-09,login,api_access
57087f37,CUST-0019,2023-08-21,feature_use,reporting
04abe085,CUST-0019,2023-07-20,upgrade_viewed,integrations
78a18950,CUST-0019,2023-09-22,upgrade_viewed,reporting
73d4c5f1,CUST-0019,2024-04-04,support_ticket,analytics
a6cfd1a4,CUST-0019,2023-07-11,feature_use,integrations
50440d7a,CUST-0019,2024-04-02,feature_use,integrations
e3392c58,CUST-0019,2023-11-30,export,automation
829a5f60,CUST-0019,2024-11-04,feature_use,analytics
67c0198e,CUST-0019,2024-05-30,login,export
ebd0b95b,CUST-0019,2024-03-06,support_ticket,api_access
07b3fe36,CUST-0019,2024-05-20,support_ticket,collaboration
9b479b0d,CUST-0019,2024-06-24,upgrade_viewed,collaboration
beadcb7c,CUST-0019,2023-07-02,support_ticket,dashboard
7673ee04,CUST-0019,2024-02-18,support_ticket,reporting
9b937521,CUST-0019,2023-11-27,upgrade_viewed,api_access
1239af1b,CUST-0019,2024-08-12,feature_use,analytics
3c57e43f,CUST-0019,2024-02-17,support_ticket,analytics
20ee383b,CUST-0019,2024-05-02,export,collaboration
8192dd44,CUST-0019,2024-08-21,upgrade_viewed,automation
efce059a,CUST-0019,2023-04-07,export,api_access
ce1bc1a3,CUST-0019,2024-05-18,feature_use,api_access
a9a60cf9,CUST-0019,2023-08-06,login,dashboard
1e60869b,CUST-0019,2024-06-19,export,automation
e90c11ae,CUST-0019,2024-03-13,support_ticket,collaboration
43b09872,CUST-0019,2024-02-10,support_ticket,automation
243fe69a,CUST-0019,2023-12-05,upgrade_viewed,reporting
96325b54,CUST-0019,2024-03-17,login,reporting
4a3500cc,CUST-0019,2024-02-22,upgrade_viewed,api_access
1a5b9f87,CUST-0019,2023-08-10,support_ticket,analytics
89e92828,CUST-0019,2024-01-15,upgrade_viewed,automation
13089d96,CUST-0019,2024-11-04,export,dashboard
b835cb1b,CUST-0019,2024-11-20,support_ticket,collaboration
0c1dd07b,CUST-0019,2023-10-03,feature_use,automation
9a402e93,CUST-0019,2023-02-28,export,dashboard
ca7c1429,CUST-0019,2024-12-05,feature_use,analytics
1eee7355,CUST-0019,2024-10-04,support_ticket,api_access
6a18e9c4,CUST-0019,2023-10-11,feature_use,api_access
9ed3d01f,CUST-0019,2023-02-05,login,reporting
9e1fc388,CUST-0019,2024-11-13,support_ticket,collaboration
04012fb8,CUST-0019,2024-09-15,login,integrations
b706965e,CUST-0019,2024-04-01,feature_use,collaboration
55b82513,CUST-0019,2023-10-09,export,collaboration
ca9b5a50,CUST-0019,2024-09-15,export,collaboration
34538d23,CUST-0019,2023-04-25,login,export
1a28deb3,CUST-0019,2023-06-19,export,integrations
71f37e81,CUST-0019,2024-03-06,export,dashboard
33bc1306,CUST-0019,2023-07-15,support_ticket,dashboard
d0d57086,CUST-0019,2023-05-03,login,collaboration
45304ae6,CUST-0019,2024-07-14,support_ticket,analytics
901faefc,CUST-0019,2024-04-09,feature_use,api_access
d7f1aa13,CUST-0019,2024-02-11,feature_use,api_access
6bc55f8b,CUST-0019,2023-08-14,support_ticket,api_access
e23b5a3c,CUST-0019,2024-06-21,login,automation
60f61905,CUST-0019,2024-08-26,feature_use,api_access
4adb8ae7,CUST-0019,2023-08-17,login,api_access
abe0658e,CUST-0019,2023-08-08,export,collaboration
b79c851b,CUST-0019,2024-04-19,upgrade_viewed,reporting
a477de58,CUST-0019,2024-11-05,feature_use,reporting
d30e2110,CUST-0019,2023-11-20,login,collaboration
7016c662,CUST-0019,2023-05-31,export,reporting
62526db0,CUST-0019,2024-01-09,login,integrations
84cafb3d,CUST-0019,2024-05-27,support_ticket,reporting
aee41515,CUST-0019,2023-02-02,login,analytics
0ad878d8,CUST-0019,2023-01-31,upgrade_viewed,dashboard
a40effda,CUST-0019,2023-05-03,feature_use,dashboard
78895d15,CUST-0019,2024-02-12,upgrade_viewed,analytics
db2eaebc,CUST-0019,2024-06-04,support_ticket,export
ff29e2c8,CUST-0019,2024-10-03,support_ticket,export
785ecdc3,CUST-0019,2024-02-07,export,export
1cc0db0b,CUST-0019,2023-09-26,export,collaboration
22bd7173,CUST-0019,2024-02-15,upgrade_viewed,dashboard
70eed60e,CUST-0019,2024-01-23,export,reporting
61ee269a,CUST-0019,2023-01-27,support_ticket,collaboration
b6c08ae0,CUST-0019,2023-06-15,login,reporting
0e23381c,CUST-0019,2024-07-20,export,integrations
eb992f1e,CUST-0019,2024-02-05,support_ticket,automation
62a0cb41,CUST-0019,2024-07-04,support_ticket,integrations
4e2730ee,CUST-0019,2023-01-27,export,dashboard
a48d161e,CUST-0019,2024-11-02,export,dashboard
dc6114b1,CUST-0019,2023-12-23,support_ticket,integrations
43c9d3c7,CUST-0019,2024-10-06,support_ticket,collaboration
d6691abf,CUST-0019,2024-10-12,login,export
bd2b4f8e,CUST-0019,2024-04-06,support_ticket,reporting
d64ec882,CUST-0019,2024-02-22,export,integrations
578ac341,CUST-0019,2023-06-19,upgrade_viewed,dashboard
3739b8eb,CUST-0019,2023-06-03,support_ticket,reporting
9365e6c8,CUST-0019,2023-11-28,upgrade_viewed,automation
76da3f49,CUST-0019,2023-07-15,support_ticket,reporting
13b5c490,CUST-0019,2024-05-31,upgrade_viewed,integrations
b7cf2952,CUST-0019,2023-09-30,feature_use,api_access
d9d1218e,CUST-0019,2024-11-29,login,reporting
fb9f72aa,CUST-0019,2024-04-13,login,api_access
8770e859,CUST-0019,2023-12-24,support_ticket,analytics
cf54bb37,CUST-0019,2023-09-06,export,automation
aa91eeb8,CUST-0019,2024-12-10,login,api_access
025b33c0,CUST-0019,2024-07-24,support_ticket,reporting
d2e9d6e7,CUST-0019,2023-12-30,feature_use,reporting
c1d2c677,CUST-0019,2024-11-13,export,collaboration
e25c3c3b,CUST-0019,2024-02-18,upgrade_viewed,collaboration
5e9c01a5,CUST-0019,2023-09-19,feature_use,analytics
9d06ba55,CUST-0019,2023-05-22,export,reporting
ed2b78d5,CUST-0019,2023-05-18,login,export
3018620d,CUST-0019,2024-09-21,feature_use,reporting
50966711,CUST-0019,2024-09-01,export,api_access
185d3863,CUST-0019,2023-12-10,support_ticket,dashboard
ffab075b,CUST-0019,2023-12-08,login,integrations
6a5012fc,CUST-0019,2024-02-25,support_ticket,export
6b0b7a7b,CUST-0019,2024-02-01,feature_use,integrations
36ef4fa4,CUST-0019,2023-05-13,support_ticket,dashboard
f393ffd5,CUST-0019,2024-07-28,support_ticket,export
8eb10e42,CUST-0019,2023-06-21,export,integrations
e6051e0a,CUST-0019,2024-06-18,support_ticket,api_access
86a73e9f,CUST-0019,2024-09-30,export,api_access
d47b0ad1,CUST-0019,2024-12-05,login,export
30b86378,CUST-0019,2023-12-06,upgrade_viewed,reporting
12533545,CUST-0019,2023-10-31,upgrade_viewed,automation
0f2e0c37,CUST-0019,2024-10-31,feature_use,automation
2338fe4e,CUST-0020,2024-06-29,login,export
4e168a20,CUST-0020,2024-05-03,feature_use,integrations
5a06dd6b,CUST-0020,2024-04-07,feature_use,automation
435506b4,CUST-0020,2024-07-03,export,api_access
01e30de0,CUST-0020,2024-03-30,upgrade_viewed,collaboration
c25bf169,CUST-0020,2024-06-19,support_ticket,automation
d288409a,CUST-0020,2024-06-22,support_ticket,collaboration
6b6a4731,CUST-0020,2024-04-12,upgrade_viewed,analytics
31c377b7,CUST-0020,2024-06-05,feature_use,collaboration
a2aeb678,CUST-0020,2024-04-18,feature_use,export
9b372f60,CUST-0020,2024-08-20,login,analytics
9471be9e,CUST-0020,2024-07-20,feature_use,api_access
